Timestamp,MV101,LIT101,Normal/Attack
2015-12-29 04:33:33,2,555.4658,Normal
2015-12-29 04:33:34,2,555.8976,Normal
2015-12-29 04:33:35,2,556.6826,Normal
2015-12-29 04:33:36,2,557.3499,Normal
2015-12-29 04:33:37,2,557.4677,Normal
2015-12-29 04:33:38,2,558.0172,Normal
2015-12-29 04:33:39,2,558.3705,Normal
2015-12-29 04:33:40,2,559.3126,Normal
2015-12-29 04:33:41,2,559.5873,Normal
2015-12-29 04:33:42,2,560.2153,Normal
2015-12-29 04:33:43,2,560.2153,Normal
2015-12-29 04:33:44,2,560.7649,Normal
2015-12-29 04:33:45,2,561.707,Normal
2015-12-29 04:33:46,2,562.1387,Normal
2015-12-29 04:33:47,2,562.8845,Normal
2015-12-29 04:33:48,2,563.5126,Normal
2015-12-29 04:33:49,2,564.2191,Normal
2015-12-29 04:33:50,2,564.6117,Normal
2015-12-29 04:33:51,2,565.3182,Normal
2015-12-29 04:33:52,2,566.2603,Normal
2015-12-29 04:33:53,2,567.2809,Normal
2015-12-29 04:33:54,2,567.7911,Normal
2015-12-29 04:33:55,2,568.2229,Normal
2015-12-29 04:33:56,2,568.4584,Normal
2015-12-29 04:33:57,2,569.2435,Normal
2015-12-29 04:33:58,2,569.4005,Normal
2015-12-29 04:33:59,2,569.5182,Normal
2015-12-29 04:34:00,2,569.9501,Normal
2015-12-29 04:34:01,2,570.8921,Normal
2015-12-29 04:34:02,2,571.1669,Normal
2015-12-29 04:34:03,2,571.9127,Normal
2015-12-29 04:34:04,2,572.6585,Normal
2015-12-29 04:34:05,2,573.2473,Normal
2015-12-29 04:34:06,2,573.8753,Normal
2015-12-29 04:34:07,2,574.2678,Normal
2015-12-29 04:34:08,2,574.4641,Normal
2015-12-29 04:34:09,2,575.0922,Normal
2015-12-29 04:34:10,2,575.7202,Normal
2015-12-29 04:34:11,2,575.6417,Normal
2015-12-29 04:34:12,2,576.2697,Normal
2015-12-29 04:34:13,2,576.309,Normal
2015-12-29 04:34:14,2,576.5837,Normal
2015-12-29 04:34:15,2,576.9763,Normal
2015-12-29 04:34:16,2,577.4866,Normal
2015-12-29 04:34:17,2,578.3502,Normal
2015-12-29 04:34:18,2,578.9782,Normal
2015-12-29 04:34:19,2,579.41,Normal
2015-12-29 04:34:20,2,579.41,Normal
2015-12-29 04:34:21,2,579.9988,Normal
2015-12-29 04:34:22,2,580.3127,Normal
2015-12-29 04:34:23,2,580.3127,Normal
2015-12-29 04:34:24,2,580.4305,Normal
2015-12-29 04:34:25,2,580.9016,Normal
2015-12-29 04:34:26,2,581.1371,Normal
2015-12-29 04:34:27,2,581.7651,Normal
2015-12-29 04:34:28,2,582.3932,Normal
2015-12-29 04:34:29,2,582.9034,Normal
2015-12-29 04:34:30,2,583.4922,Normal
2015-12-29 04:34:31,2,583.9633,Normal
2015-12-29 04:34:32,2,584.5521,Normal
2015-12-29 04:34:33,2,585.9259,Normal
2015-12-29 04:34:34,2,586.2007,Normal
2015-12-29 04:34:35,2,587.2605,Normal
2015-12-29 04:34:36,2,587.182,Normal
2015-12-29 04:34:37,2,587.6923,Normal
2015-12-29 04:34:38,2,588.0063,Normal
2015-12-29 04:34:39,2,587.8885,Normal
2015-12-29 04:34:40,2,587.8101,Normal
2015-12-29 04:34:41,2,587.4175,Normal
2015-12-29 04:34:42,2,587.4175,Normal
2015-12-29 04:34:43,2,587.2997,Normal
2015-12-29 04:34:44,2,587.8493,Normal
2015-12-29 04:34:45,2,587.7708,Normal
2015-12-29 04:34:46,2,588.9876,Normal
2015-12-29 04:34:47,2,589.2231,Normal
2015-12-29 04:34:48,2,590.7148,Normal
2015-12-29 04:34:49,2,592.0886,Normal
2015-12-29 04:34:50,2,593.384,Normal
2015-12-29 04:34:51,2,594.5615,Normal
2015-12-29 04:34:52,2,595.2681,Normal
2015-12-29 04:34:53,2,595.8569,Normal
2015-12-29 04:34:54,2,596.6027,Normal
2015-12-29 04:34:55,2,597.4662,Normal
2015-12-29 04:34:56,2,598.055,Normal
2015-12-29 04:34:57,2,598.5653,Normal
2015-12-29 04:34:58,2,599.1541,Normal
2015-12-29 04:34:59,2,599.4289,Normal
2015-12-29 04:35:00,2,600.1747,Normal
2015-12-29 04:35:01,2,600.842,Normal
2015-12-29 04:35:02,2,601.627,Normal
2015-12-29 04:35:03,2,602.0195,Normal
2015-12-29 04:35:04,2,602.412,Normal
2015-12-29 04:35:05,2,602.8831,Normal
2015-12-29 04:35:06,2,603.5504,Normal
2015-12-29 04:35:07,2,603.5504,Normal
2015-12-29 04:35:08,2,603.5504,Normal
2015-12-29 04:35:09,2,603.5897,Normal
2015-12-29 04:35:10,2,603.3934,Normal
2015-12-29 04:35:11,2,603.4719,Normal
2015-12-29 04:35:12,2,604.3747,Normal
2015-12-29 04:35:13,2,604.3747,Normal
2015-12-29 04:35:14,2,605.1598,Normal
2015-12-29 04:35:15,2,605.5131,Normal
2015-12-29 04:35:16,2,606.0233,Normal
2015-12-29 04:35:17,2,607.0831,Normal
2015-12-29 04:35:18,2,607.6719,Normal
2015-12-29 04:35:19,2,607.829,Normal
2015-12-29 04:35:20,2,608.2215,Normal
2015-12-29 04:35:21,2,609.2421,Normal
2015-12-29 04:35:22,2,609.3598,Normal
2015-12-29 04:35:23,2,609.6346,Normal
2015-12-29 04:35:24,2,609.9879,Normal
2015-12-29 04:35:25,2,610.7336,Normal
2015-12-29 04:35:26,2,611.0477,Normal
2015-12-29 04:35:27,2,611.5187,Normal
2015-12-29 04:35:28,2,612.3823,Normal
2015-12-29 04:35:29,2,612.5786,Normal
2015-12-29 04:35:30,2,612.8926,Normal
2015-12-29 04:35:31,2,613.2851,Normal
2015-12-29 04:35:32,2,614.502,Normal
2015-12-29 04:35:33,2,615.6403,Normal
2015-12-29 04:35:34,2,616.7393,Normal
2015-12-29 04:35:35,2,617.3281,Normal
2015-12-29 04:35:36,2,617.6422,Normal
2015-12-29 04:35:37,2,618.231,Normal
2015-12-29 04:35:38,2,618.4664,Normal
2015-12-29 04:35:39,2,619.1337,Normal
2015-12-29 04:35:40,2,619.8403,Normal
2015-12-29 04:35:41,2,620.2328,Normal
2015-12-29 04:35:42,2,621.1749,Normal
2015-12-29 04:35:43,2,621.96,Normal
2015-12-29 04:35:44,2,622.1169,Normal
2015-12-29 04:35:45,2,622.745,Normal
2015-12-29 04:35:46,2,622.9805,Normal
2015-12-29 04:35:47,2,623.2553,Normal
2015-12-29 04:35:48,2,623.5693,Normal
2015-12-29 04:35:49,2,624.1188,Normal
2015-12-29 04:35:50,2,624.6684,Normal
2015-12-29 04:35:51,2,624.9039,Normal
2015-12-29 04:35:52,2,625.3357,Normal
2015-12-29 04:35:53,2,626.1992,Normal
2015-12-29 04:35:54,2,626.8665,Normal
2015-12-29 04:35:55,2,627.1021,Normal
2015-12-29 04:35:56,2,627.1805,Normal
2015-12-29 04:35:57,2,627.6124,Normal
2015-12-29 04:35:58,2,627.8871,Normal
2015-12-29 04:35:59,2,627.8478,Normal
2015-12-29 04:36:00,2,628.2011,Normal
2015-12-29 04:36:01,2,628.7507,Normal
2015-12-29 04:36:02,2,629.3395,Normal
2015-12-29 04:36:03,2,629.5357,Normal
2015-12-29 04:36:04,2,629.3395,Normal
2015-12-29 04:36:05,2,629.3395,Normal
2015-12-29 04:36:06,2,629.5357,Normal
2015-12-29 04:36:07,2,629.6535,Normal
2015-12-29 04:36:08,2,629.6535,Normal
2015-12-29 04:36:09,2,629.6535,Normal
2015-12-29 04:36:10,2,630.5956,Normal
2015-12-29 04:36:11,2,631.1451,Normal
2015-12-29 04:36:12,2,631.7339,Normal
2015-12-29 04:36:13,2,632.2834,Normal
2015-12-29 04:36:14,2,632.99,Normal
2015-12-29 04:36:15,2,634.1283,Normal
2015-12-29 04:36:16,2,634.7563,Normal
2015-12-29 04:36:17,2,635.6984,Normal
2015-12-29 04:36:18,2,636.9152,Normal
2015-12-29 04:36:19,2,638.2106,Normal
2015-12-29 04:36:20,2,639.2704,Normal
2015-12-29 04:36:21,2,639.5452,Normal
2015-12-29 04:36:22,2,640.0162,Normal
2015-12-29 04:36:23,2,641.1153,Normal
2015-12-29 04:36:24,2,642.1359,Normal
2015-12-29 04:36:25,2,642.2929,Normal
2015-12-29 04:36:26,2,642.7639,Normal
2015-12-29 04:36:27,2,642.9995,Normal
2015-12-29 04:36:28,2,642.7639,Normal
2015-12-29 04:36:29,2,643.1564,Normal
2015-12-29 04:36:30,2,643.4705,Normal
2015-12-29 04:36:31,2,643.5097,Normal
2015-12-29 04:36:32,2,643.549,Normal
2015-12-29 04:36:33,2,643.9415,Normal
2015-12-29 04:36:34,2,644.5695,Normal
2015-12-29 04:36:35,2,644.8835,Normal
2015-12-29 04:36:36,2,645.2761,Normal
2015-12-29 04:36:37,2,645.5508,Normal
2015-12-29 04:36:38,2,645.9434,Normal
2015-12-29 04:36:39,2,646.6892,Normal
2015-12-29 04:36:40,2,647.9846,Normal
2015-12-29 04:36:41,2,649.1621,Normal
2015-12-29 04:36:42,2,649.7902,Normal
2015-12-29 04:36:43,2,650.5752,Normal
2015-12-29 04:36:44,2,650.6537,Normal
2015-12-29 04:36:45,2,651.2425,Normal
2015-12-29 04:36:46,2,652.0276,Normal
2015-12-29 04:36:47,2,652.5771,Normal
2015-12-29 04:36:48,2,653.0089,Normal
2015-12-29 04:36:49,2,652.9696,Normal
2015-12-29 04:36:50,2,653.0874,Normal
2015-12-29 04:36:51,2,653.4014,Normal
2015-12-29 04:36:52,2,653.7155,Normal
2015-12-29 04:36:53,2,653.7939,Normal
2015-12-29 04:36:54,2,654.1472,Normal
2015-12-29 04:36:55,2,654.3435,Normal
2015-12-29 04:36:56,2,654.8538,Normal
2015-12-29 04:36:57,2,655.2855,Normal
2015-12-29 04:36:58,2,655.2855,Normal
2015-12-29 04:36:59,2,655.5211,Normal
2015-12-29 04:37:00,2,656.4631,Normal
2015-12-29 04:37:01,2,657.0519,Normal
2015-12-29 04:37:02,2,657.7977,Normal
2015-12-29 04:37:03,2,658.6613,Normal
2015-12-29 04:37:04,2,659.2501,Normal
2015-12-29 04:37:05,2,659.6033,Normal
2015-12-29 04:37:06,2,660.4669,Normal
2015-12-29 04:37:07,2,661.3304,Normal
2015-12-29 04:37:08,2,661.5267,Normal
2015-12-29 04:37:09,2,661.6052,Normal
2015-12-29 04:37:10,2,662.351,Normal
2015-12-29 04:37:11,2,662.9006,Normal
2015-12-29 04:37:12,2,663.2146,Normal
2015-12-29 04:37:13,2,663.2931,Normal
2015-12-29 04:37:14,2,664.0782,Normal
2015-12-29 04:37:15,2,664.9025,Normal
2015-12-29 04:37:16,2,665.5698,Normal
2015-12-29 04:37:17,2,666.0801,Normal
2015-12-29 04:37:18,2,666.5511,Normal
2015-12-29 04:37:19,2,666.5511,Normal
2015-12-29 04:37:20,2,667.2184,Normal
2015-12-29 04:37:21,2,667.6109,Normal
2015-12-29 04:37:22,2,667.8072,Normal
2015-12-29 04:37:23,2,668.6315,Normal
2015-12-29 04:37:24,2,669.1025,Normal
2015-12-29 04:37:25,2,669.8483,Normal
2015-12-29 04:37:26,2,670.2016,Normal
2015-12-29 04:37:27,2,670.9474,Normal
2015-12-29 04:37:28,2,671.5754,Normal
2015-12-29 04:37:29,2,671.811,Normal
2015-12-29 04:37:30,2,672.0464,Normal
2015-12-29 04:37:31,2,672.7923,Normal
2015-12-29 04:37:32,2,673.9306,Normal
2015-12-29 04:37:33,2,674.9119,Normal
2015-12-29 04:37:34,2,675.2652,Normal
2015-12-29 04:37:35,2,675.5007,Normal
2015-12-29 04:37:36,2,675.9717,Normal
2015-12-29 04:37:37,2,676.5605,Normal
2015-12-29 04:37:38,2,676.639,Normal
2015-12-29 04:37:39,2,677.2671,Normal
2015-12-29 04:37:40,2,677.6596,Normal
2015-12-29 04:37:41,2,678.4446,Normal
2015-12-29 04:37:42,2,678.6409,Normal
2015-12-29 04:37:43,2,678.9942,Normal
2015-12-29 04:37:44,2,679.3082,Normal
2015-12-29 04:37:45,2,680.0148,Normal
2015-12-29 04:37:46,2,680.3288,Normal
2015-12-29 04:37:47,2,680.9176,Normal
2015-12-29 04:37:48,2,681.5849,Normal
2015-12-29 04:37:49,2,681.9382,Normal
2015-12-29 04:37:50,2,682.6055,Normal
2015-12-29 04:37:51,2,682.998,Normal
2015-12-29 04:37:52,2,683.2728,Normal
2015-12-29 04:37:53,2,682.7232,Normal
2015-12-29 04:37:54,2,683.5083,Normal
2015-12-29 04:37:55,2,683.9793,Normal
2015-12-29 04:37:56,2,684.1756,Normal
2015-12-29 04:37:57,2,684.7251,Normal
2015-12-29 04:37:58,2,685.6672,Normal
2015-12-29 04:37:59,2,686.0989,Normal
2015-12-29 04:38:00,2,686.5308,Normal
2015-12-29 04:38:01,2,687.3943,Normal
2015-12-29 04:38:02,2,687.826,Normal
2015-12-29 04:38:03,2,688.1008,Normal
2015-12-29 04:38:04,2,687.9831,Normal
2015-12-29 04:38:05,2,687.9831,Normal
2015-12-29 04:38:06,2,688.0223,Normal
2015-12-29 04:38:07,2,688.1794,Normal
2015-12-29 04:38:08,2,688.3756,Normal
2015-12-29 04:38:09,2,688.8074,Normal
2015-12-29 04:38:10,2,689.7887,Normal
2015-12-29 04:38:11,2,690.456,Normal
2015-12-29 04:38:12,2,691.0056,Normal
2015-12-29 04:38:13,2,691.8298,Normal
2015-12-29 04:38:14,2,693.4,Normal
2015-12-29 04:38:15,2,693.9888,Normal
2015-12-29 04:38:16,2,695.0486,Normal
2015-12-29 04:38:17,2,695.6374,Normal
2015-12-29 04:38:18,2,696.0692,Normal
2015-12-29 04:38:19,2,696.6972,Normal
2015-12-29 04:38:20,2,696.9327,Normal
2015-12-29 04:38:21,2,697.3253,Normal
2015-12-29 04:38:22,2,697.443,Normal
2015-12-29 04:38:23,2,697.0112,Normal
2015-12-29 04:38:24,2,697.2075,Normal
2015-12-29 04:38:25,2,697.2075,Normal
2015-12-29 04:38:26,2,697.9141,Normal
2015-12-29 04:38:27,2,698.8561,Normal
2015-12-29 04:38:28,2,699.8374,Normal
2015-12-29 04:38:29,2,699.8374,Normal
2015-12-29 04:38:30,2,701.0543,Normal
2015-12-29 04:38:31,2,702.3889,Normal
2015-12-29 04:38:32,2,703.4879,Normal
2015-12-29 04:38:33,2,704.744,Normal
2015-12-29 04:38:34,2,705.7646,Normal
2015-12-29 04:38:35,2,706.4711,Normal
2015-12-29 04:38:36,2,707.1384,Normal
2015-12-29 04:38:37,2,708.2375,Normal
2015-12-29 04:38:38,2,708.6301,Normal
2015-12-29 04:38:39,2,709.1011,Normal
2015-12-29 04:38:40,2,709.4151,Normal
2015-12-29 04:38:41,2,709.7684,Normal
2015-12-29 04:38:42,2,710.1609,Normal
2015-12-29 04:38:43,2,710.2787,Normal
2015-12-29 04:38:44,2,710.6712,Normal
2015-12-29 04:38:45,2,710.632,Normal
2015-12-29 04:38:46,2,710.9852,Normal
2015-12-29 04:38:47,2,711.3385,Normal
2015-12-29 04:38:48,2,712.045,Normal
2015-12-29 04:38:49,2,712.9871,Normal
2015-12-29 04:38:50,2,713.9291,Normal
2015-12-29 04:38:51,2,714.361,Normal
2015-12-29 04:38:52,2,715.0675,Normal
2015-12-29 04:38:53,2,716.2451,Normal
2015-12-29 04:38:54,2,716.8339,Normal
2015-12-29 04:38:55,2,717.2656,Normal
2015-12-29 04:38:56,2,717.5012,Normal
2015-12-29 04:38:57,2,718.09,Normal
2015-12-29 04:38:58,2,718.6788,Normal
2015-12-29 04:38:59,2,718.6002,Normal
2015-12-29 04:39:00,2,718.9928,Normal
2015-12-29 04:39:01,2,718.9142,Normal
2015-12-29 04:39:02,2,719.2283,Normal
2015-12-29 04:39:03,2,719.5031,Normal
2015-12-29 04:39:04,2,719.6993,Normal
2015-12-29 04:39:05,2,719.9741,Normal
2015-12-29 04:39:06,2,720.8769,Normal
2015-12-29 04:39:07,2,721.4657,Normal
2015-12-29 04:39:08,2,722.2115,Normal
2015-12-29 04:39:09,2,722.2115,Normal
2015-12-29 04:39:10,2,722.3685,Normal
2015-12-29 04:39:11,2,722.8395,Normal
2015-12-29 04:39:12,2,723.5461,Normal
2015-12-29 04:39:13,2,723.7816,Normal
2015-12-29 04:39:14,2,723.8209,Normal
2015-12-29 04:39:15,2,724.0172,Normal
2015-12-29 04:39:16,2,724.5274,Normal
2015-12-29 04:39:17,2,724.7237,Normal
2015-12-29 04:39:18,2,724.9592,Normal
2015-12-29 04:39:19,2,725.7443,Normal
2015-12-29 04:39:20,2,726.2545,Normal
2015-12-29 04:39:21,2,726.4508,Normal
2015-12-29 04:39:22,2,726.647,Normal
2015-12-29 04:39:23,2,726.7256,Normal
2015-12-29 04:39:24,2,727.4714,Normal
2015-12-29 04:39:25,2,728.0209,Normal
2015-12-29 04:39:26,2,728.4919,Normal
2015-12-29 04:39:27,2,728.9237,Normal
2015-12-29 04:39:28,2,729.277,Normal
2015-12-29 04:39:29,2,729.9835,Normal
2015-12-29 04:39:30,2,730.6508,Normal
2015-12-29 04:39:31,2,731.0826,Normal
2015-12-29 04:39:32,2,731.8284,Normal
2015-12-29 04:39:33,2,732.1817,Normal
2015-12-29 04:39:34,2,732.8098,Normal
2015-12-29 04:39:35,2,732.8098,Normal
2015-12-29 04:39:36,2,733.5163,Normal
2015-12-29 04:39:37,2,734.5761,Normal
2015-12-29 04:39:38,2,734.9686,Normal
2015-12-29 04:39:39,2,735.6752,Normal
2015-12-29 04:39:40,2,736.4603,Normal
2015-12-29 04:39:41,2,736.7743,Normal
2015-12-29 04:39:42,2,737.3238,Normal
2015-12-29 04:39:43,2,737.5593,Normal
2015-12-29 04:39:44,2,737.8341,Normal
2015-12-29 04:39:45,2,738.4622,Normal
2015-12-29 04:39:46,2,738.6976,Normal
2015-12-29 04:39:47,2,739.3257,Normal
2015-12-29 04:39:48,2,739.8752,Normal
2015-12-29 04:39:49,2,740.7781,Normal
2015-12-29 04:39:50,2,740.6603,Normal
2015-12-29 04:39:51,2,741.2491,Normal
2015-12-29 04:39:52,2,741.4846,Normal
2015-12-29 04:39:53,2,742.4266,Normal
2015-12-29 04:39:54,2,742.8192,Normal
2015-12-29 04:39:55,2,743.3687,Normal
2015-12-29 04:39:56,2,743.8005,Normal
2015-12-29 04:39:57,2,744.5856,Normal
2015-12-29 04:39:58,2,744.8996,Normal
2015-12-29 04:39:59,2,745.3314,Normal
2015-12-29 04:40:00,2,745.9594,Normal
2015-12-29 04:40:01,2,746.6267,Normal
2015-12-29 04:40:02,2,746.6267,Normal
2015-12-29 04:40:03,2,747.0977,Normal
2015-12-29 04:40:04,2,747.294,Normal
2015-12-29 04:40:05,2,747.4903,Normal
2015-12-29 04:40:06,2,747.8043,Normal
2015-12-29 04:40:07,2,748.079,Normal
2015-12-29 04:40:08,2,748.4716,Normal
2015-12-29 04:40:09,2,748.7856,Normal
2015-12-29 04:40:10,2,749.0604,Normal
2015-12-29 04:40:11,2,749.0604,Normal
2015-12-29 04:40:12,2,749.4529,Normal
2015-12-29 04:40:13,2,749.8455,Normal
2015-12-29 04:40:14,2,749.8455,Normal
2015-12-29 04:40:15,2,750.3557,Normal
2015-12-29 04:40:16,2,750.6305,Normal
2015-12-29 04:40:17,2,751.5333,Normal
2015-12-29 04:40:18,2,752.1221,Normal
2015-12-29 04:40:19,2,752.3576,Normal
2015-12-29 04:40:20,2,752.7109,Normal
2015-12-29 04:40:21,2,753.1426,Normal
2015-12-29 04:40:22,2,753.5352,Normal
2015-12-29 04:40:23,2,753.4174,Normal
2015-12-29 04:40:24,2,753.6922,Normal
2015-12-29 04:40:25,2,754.3595,Normal
2015-12-29 04:40:26,2,755.1053,Normal
2015-12-29 04:40:27,2,755.5371,Normal
2015-12-29 04:40:28,2,756.1652,Normal
2015-12-29 04:40:29,2,757.3427,Normal
2015-12-29 04:40:30,2,757.9315,Normal
2015-12-29 04:40:31,2,758.4418,Normal
2015-12-29 04:40:32,2,759.6979,Normal
2015-12-29 04:40:33,2,760.2867,Normal
2015-12-29 04:40:34,2,760.2867,Normal
2015-12-29 04:40:35,2,760.4829,Normal
2015-12-29 04:40:36,2,760.7577,Normal
2015-12-29 04:40:37,2,760.5615,Normal
2015-12-29 04:40:38,2,760.6007,Normal
2015-12-29 04:40:39,2,761.6213,Normal
2015-12-29 04:40:40,2,762.2493,Normal
2015-12-29 04:40:41,2,762.6026,Normal
2015-12-29 04:40:42,2,763.2307,Normal
2015-12-29 04:40:43,2,763.9764,Normal
2015-12-29 04:40:44,2,764.212,Normal
2015-12-29 04:40:45,2,764.7615,Normal
2015-12-29 04:40:46,2,765.5466,Normal
2015-12-29 04:40:47,2,765.8605,Normal
2015-12-29 04:40:48,2,765.9391,Normal
2015-12-29 04:40:49,2,766.3316,Normal
2015-12-29 04:40:50,2,766.7634,Normal
2015-12-29 04:40:51,2,767.4307,Normal
2015-12-29 04:40:52,2,767.941,Normal
2015-12-29 04:40:53,2,768.6868,Normal
2015-12-29 04:40:54,2,769.0793,Normal
2015-12-29 04:40:55,2,769.9821,Normal
2015-12-29 04:40:56,2,770.9634,Normal
2015-12-29 04:40:57,2,770.9634,Normal
2015-12-29 04:40:58,2,772.4158,Normal
2015-12-29 04:40:59,2,773.5148,Normal
2015-12-29 04:41:00,2,774.1429,Normal
2015-12-29 04:41:01,2,774.9672,Normal
2015-12-29 04:41:02,2,775.7523,Normal
2015-12-29 04:41:03,2,776.4588,Normal
2015-12-29 04:41:04,2,776.8513,Normal
2015-12-29 04:41:05,2,777.6757,Normal
2015-12-29 04:41:06,2,778.4214,Normal
2015-12-29 04:41:07,2,779.285,Normal
2015-12-29 04:41:08,2,780.0308,Normal
2015-12-29 04:41:09,2,780.6196,Normal
2015-12-29 04:41:10,2,781.0514,Normal
2015-12-29 04:41:11,2,781.6794,Normal
2015-12-29 04:41:12,2,781.7972,Normal
2015-12-29 04:41:13,2,782.3467,Normal
2015-12-29 04:41:14,2,783.014,Normal
2015-12-29 04:41:15,2,783.014,Normal
2015-12-29 04:41:16,2,783.2103,Normal
2015-12-29 04:41:17,2,783.7598,Normal
2015-12-29 04:41:18,2,784.7411,Normal
2015-12-29 04:41:19,2,785.1337,Normal
2015-12-29 04:41:20,2,785.4084,Normal
2015-12-29 04:41:21,2,786.272,Normal
2015-12-29 04:41:22,2,786.586,Normal
2015-12-29 04:41:23,2,786.586,Normal
2015-12-29 04:41:24,2,787.0963,Normal
2015-12-29 04:41:25,2,787.4888,Normal
2015-12-29 04:41:26,2,787.8813,Normal
2015-12-29 04:41:27,2,788.4309,Normal
2015-12-29 04:41:28,2,788.9019,Normal
2015-12-29 04:41:29,2,789.2944,Normal
2015-12-29 04:41:30,2,789.8047,Normal
2015-12-29 04:41:31,2,790.472,Normal
2015-12-29 04:41:32,2,790.7861,Normal
2015-12-29 04:41:33,2,791.1001,Normal
2015-12-29 04:41:34,2,791.6104,Normal
2015-12-29 04:41:35,2,791.8459,Normal
2015-12-29 04:41:36,2,792.1599,Normal
2015-12-29 04:41:37,2,792.788,Normal
2015-12-29 04:41:38,2,793.1805,Normal
2015-12-29 04:41:39,2,793.4553,Normal
2015-12-29 04:41:40,2,793.6122,Normal
2015-12-29 04:41:41,2,794.2403,Normal
2015-12-29 04:41:42,2,794.5151,Normal
2015-12-29 04:41:43,2,795.1824,Normal
2015-12-29 04:41:44,2,795.4964,Normal
2015-12-29 04:41:45,2,796.1637,Normal
2015-12-29 04:41:46,2,796.7525,Normal
2015-12-29 04:41:47,2,797.4983,Normal
2015-12-29 04:41:48,2,798.3226,Normal
2015-12-29 04:41:49,2,799.0291,Normal
2015-12-29 04:41:50,2,799.6572,Normal
2015-12-29 04:41:51,2,800.089,Normal
2015-12-29 04:41:52,2,800.403,Normal
2015-12-29 04:41:53,0,800.874,Normal
2015-12-29 04:41:54,0,801.031,Normal
2015-12-29 04:41:55,0,801.8553,Normal
2015-12-29 04:41:56,0,802.1694,Normal
2015-12-29 04:41:57,0,802.2871,Normal
2015-12-29 04:41:58,0,802.2871,Normal
2015-12-29 04:41:59,0,803.0722,Normal
2015-12-29 04:42:00,0,803.8965,Normal
2015-12-29 04:42:01,1,804.603,Normal
2015-12-29 04:42:02,1,805.2703,Normal
2015-12-29 04:42:03,1,806.0554,Normal
2015-12-29 04:42:04,1,806.4872,Normal
2015-12-29 04:42:05,1,806.6834,Normal
2015-12-29 04:42:06,1,807.2722,Normal
2015-12-29 04:42:07,1,807.704,Normal
2015-12-29 04:42:08,1,808.1358,Normal
2015-12-29 04:42:09,1,808.6068,Normal
2015-12-29 04:42:10,1,809.1171,Normal
2015-12-29 04:42:11,1,809.1171,Normal
2015-12-29 04:42:12,1,809.4312,Normal
2015-12-29 04:42:13,1,810.0199,Normal
2015-12-29 04:42:14,1,810.0984,Normal
2015-12-29 04:42:15,1,810.491,Normal
2015-12-29 04:42:16,1,810.4517,Normal
2015-12-29 04:42:17,1,810.491,Normal
2015-12-29 04:42:18,1,810.4124,Normal
2015-12-29 04:42:19,1,810.5695,Normal
2015-12-29 04:42:20,1,810.6872,Normal
2015-12-29 04:42:21,1,811.0797,Normal
2015-12-29 04:42:22,1,811.3545,Normal
2015-12-29 04:42:23,1,811.59,Normal
2015-12-29 04:42:24,1,811.6685,Normal
2015-12-29 04:42:25,1,811.6685,Normal
2015-12-29 04:42:26,1,811.747,Normal
2015-12-29 04:42:27,1,812.0218,Normal
2015-12-29 04:42:28,1,812.2573,Normal
2015-12-29 04:42:29,1,812.4143,Normal
2015-12-29 04:42:30,1,812.5321,Normal
2015-12-29 04:42:31,1,812.5714,Normal
2015-12-29 04:42:32,1,812.4536,Normal
2015-12-29 04:42:33,1,812.6498,Normal
2015-12-29 04:42:34,1,812.6498,Normal
2015-12-29 04:42:35,1,812.6106,Normal
2015-12-29 04:42:36,1,812.6106,Normal
2015-12-29 04:42:37,1,812.5321,Normal
2015-12-29 04:42:38,1,812.8069,Normal
2015-12-29 04:42:39,1,812.7283,Normal
2015-12-29 04:42:40,1,812.2573,Normal
2015-12-29 04:42:41,1,812.2181,Normal
2015-12-29 04:42:42,1,812.4143,Normal
2015-12-29 04:42:43,1,812.3751,Normal
2015-12-29 04:42:44,1,812.061,Normal
2015-12-29 04:42:45,1,811.9433,Normal
2015-12-29 04:42:46,1,812.061,Normal
2015-12-29 04:42:47,1,812.1788,Normal
2015-12-29 04:42:48,1,812.2181,Normal
2015-12-29 04:42:49,1,812.061,Normal
2015-12-29 04:42:50,1,811.7863,Normal
2015-12-29 04:42:51,1,811.9825,Normal
2015-12-29 04:42:52,1,811.8648,Normal
2015-12-29 04:42:53,1,812.061,Normal
2015-12-29 04:42:54,1,812.3358,Normal
2015-12-29 04:42:55,1,812.3751,Normal
2015-12-29 04:42:56,1,812.3751,Normal
2015-12-29 04:42:57,1,812.4143,Normal
2015-12-29 04:42:58,1,812.6106,Normal
2015-12-29 04:42:59,1,812.8461,Normal
2015-12-29 04:43:00,1,812.8069,Normal
2015-12-29 04:43:01,1,812.6106,Normal
2015-12-29 04:43:02,1,812.5714,Normal
2015-12-29 04:43:03,1,812.8069,Normal
2015-12-29 04:43:04,1,812.9639,Normal
2015-12-29 04:43:05,1,813.0031,Normal
2015-12-29 04:43:06,1,813.0424,Normal
2015-12-29 04:43:07,1,813.1602,Normal
2015-12-29 04:43:08,1,813.3171,Normal
2015-12-29 04:43:09,1,813.3564,Normal
2015-12-29 04:43:10,1,813.1209,Normal
2015-12-29 04:43:11,1,812.9246,Normal
2015-12-29 04:43:12,1,813.0424,Normal
2015-12-29 04:43:13,1,813.1994,Normal
2015-12-29 04:43:14,1,813.1602,Normal
2015-12-29 04:43:15,1,813.0031,Normal
2015-12-29 04:43:16,1,813.2386,Normal
